clip_id,n_horse_detections,type,d_meters,mpp,takeoff_frame,frac,takeoff_gap
kZbGlTmo8Ds_4290000,14,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_4380000,11,,,,10,0.3333333333333333,0
kZbGlTmo8Ds_4410000,14,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_4440000,12,,,,6,0.2,0
kZbGlTmo8Ds_4470000,10,,,,18,0.6,0
kZbGlTmo8Ds_4500000,10,,,,16,0.5333333333333333,0
kZbGlTmo8Ds_4530000,10,,,,0,0.0,0
kZbGlTmo8Ds_4560000,13,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_4650000,14,,,,24,0.8,0
kZbGlTmo8Ds_4890000,9,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_4920000,12,,,,5,0.16666666666666666,2
kZbGlTmo8Ds_4980000,14,,,,21,0.7,2
kZbGlTmo8Ds_5010000,16,,,,15,0.5,2
kZbGlTmo8Ds_5040000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_5070000,11,,,,11,0.36666666666666664,8
kZbGlTmo8Ds_5550000,9,,,,14,0.4666666666666667,0
kZbGlTmo8Ds_5610000,12,,,,0,0.0,0
kZbGlTmo8Ds_5640000,13,,,,0,0.0,0
kZbGlTmo8Ds_5670000,12,,,,15,0.5,2
kZbGlTmo8Ds_5850000,16,,,,24,0.8,0
kZbGlTmo8Ds_5880000,13,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_5940000,6,,,,3,0.1,2
kZbGlTmo8Ds_5970000,12,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_6000000,16,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_6030000,8,,,,14,0.4666666666666667,0
kZbGlTmo8Ds_6120000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_6150000,7,,,,0,0.0,0
kZbGlTmo8Ds_6240000,16,,,,0,0.0,0
kZbGlTmo8Ds_6270000,8,,,,20,0.6666666666666666,0
kZbGlTmo8Ds_6300000,12,,,,16,0.5333333333333333,0
kZbGlTmo8Ds_6330000,8,,,,24,0.8,0
kZbGlTmo8Ds_6390000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_6450000,12,,,,2,0.06666666666666667,0
kZbGlTmo8Ds_6480000,14,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_6510000,15,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_6570000,10,,,,17,0.5666666666666667,2
kZbGlTmo8Ds_6600000,16,,,,6,0.2,0
kZbGlTmo8Ds_6660000,8,,,,15,0.5,2
kZbGlTmo8Ds_6720000,16,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_6810000,16,,,,2,0.06666666666666667,0
kZbGlTmo8Ds_6840000,13,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_6870000,8,,,,12,0.4,0
kZbGlTmo8Ds_6930000,14,,,,10,0.3333333333333333,0
kZbGlTmo8Ds_7020000,16,,,,15,0.5,2
kZbGlTmo8Ds_7050000,12,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_7080000,15,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_7110000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_7170000,12,,,,21,0.7,2
kZbGlTmo8Ds_7200000,16,,,,19,0.6333333333333333,2
kZbGlTmo8Ds_7290000,8,,,,4,0.13333333333333333,0
kZbGlTmo8Ds_7320000,16,,,,11,0.36666666666666664,2
kZbGlTmo8Ds_7380000,10,,,,24,0.8,0
kZbGlTmo8Ds_7410000,15,,,,26,0.8666666666666667,0
kZbGlTmo8Ds_7440000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_7530000,14,,,,2,0.06666666666666667,0
kZbGlTmo8Ds_7620000,15,,,,24,0.8,0
kZbGlTmo8Ds_7650000,13,,,,23,0.7666666666666667,2
kZbGlTmo8Ds_7680000,10,,,,10,0.3333333333333333,0
kZbGlTmo8Ds_7800000,15,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_7860000,10,,,,19,0.6333333333333333,2
kZbGlTmo8Ds_7890000,7,,,,10,0.3333333333333333,0
kZbGlTmo8Ds_7920000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_7980000,11,,,,8,0.26666666666666666,0
kZbGlTmo8Ds_8010000,15,,,,24,0.8,0
kZbGlTmo8Ds_8070000,16,,,,19,0.6333333333333333,2
kZbGlTmo8Ds_8130000,9,,,,2,0.06666666666666667,0
kZbGlTmo8Ds_8160000,11,,,,2,0.06666666666666667,0
kZbGlTmo8Ds_8190000,16,,,,0,0.0,0
kZbGlTmo8Ds_8250000,15,,,,16,0.5333333333333333,0
kZbGlTmo8Ds_8280000,11,,,,20,0.6666666666666666,10
kZbGlTmo8Ds_8340000,15,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_8370000,7,,,,16,0.5333333333333333,0
kZbGlTmo8Ds_8400000,16,,,,8,0.26666666666666666,0
kZbGlTmo8Ds_8430000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_8460000,8,,,,16,0.5333333333333333,0
kZbGlTmo8Ds_8490000,10,,,,23,0.7666666666666667,2
kZbGlTmo8Ds_8520000,11,,,,19,0.6333333333333333,2
kZbGlTmo8Ds_8550000,16,,,,23,0.7666666666666667,2
kZbGlTmo8Ds_8610000,9,,,,20,0.6666666666666666,0
kZbGlTmo8Ds_8760000,12,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_8820000,12,,,,20,0.6666666666666666,0
kZbGlTmo8Ds_8880000,6,,,,20,0.6666666666666666,0
kZbGlTmo8Ds_8940000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_9030000,13,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_9060000,7,,,,24,0.8,0
kZbGlTmo8Ds_9090000,8,,,,22,0.7333333333333333,0
kZbGlTmo8Ds_9120000,14,,,,14,0.4666666666666667,0
kZbGlTmo8Ds_9180000,13,,,,21,0.7,2
kZbGlTmo8Ds_9210000,7,,,,21,0.7,14
kZbGlTmo8Ds_9240000,13,,,,14,0.4666666666666667,6
kZbGlTmo8Ds_9270000,12,,,,8,0.26666666666666666,0
kZbGlTmo8Ds_9300000,16,,,,28,0.9333333333333333,0
kZbGlTmo8Ds_9390000,10,,,,2,0.06666666666666667,0
kZbGlTmo8Ds_9420000,10,,,,16,0.5333333333333333,0
kZbGlTmo8Ds_9690000,9,,,,16,0.5333333333333333,0
kZbGlTmo8Ds_9840000,15,,,,25,0.8333333333333334,4
wCv2DYtxr5U_10050000,11,,,,15,0.5,12
wCv2DYtxr5U_10080000,14,,,,28,0.9333333333333333,0
wCv2DYtxr5U_10110000,14,,,,28,0.9333333333333333,0
wCv2DYtxr5U_10140000,15,,,,18,0.6,0
wCv2DYtxr5U_10170000,10,,,,4,0.13333333333333333,0
wCv2DYtxr5U_10200000,8,,,,8,0.26666666666666666,0
wCv2DYtxr5U_10230000,13,,,,23,0.7666666666666667,8
wCv2DYtxr5U_10260000,13,,,,4,0.13333333333333333,0
wCv2DYtxr5U_10320000,14,,,,12,0.4,0
wCv2DYtxr5U_10350000,12,,,,16,0.5333333333333333,0
wCv2DYtxr5U_10380000,15,,,,26,0.8666666666666667,0
wCv2DYtxr5U_10410000,8,,,,16,0.5333333333333333,0
wCv2DYtxr5U_10470000,9,,,,1,0.03333333333333333,2
wCv2DYtxr5U_10500000,15,,,,18,0.6,0
wCv2DYtxr5U_10560000,16,,,,16,0.5333333333333333,0
wCv2DYtxr5U_10590000,9,,,,4,0.13333333333333333,0
wCv2DYtxr5U_10620000,12,,,,24,0.8,0
wCv2DYtxr5U_10650000,8,,,,28,0.9333333333333333,0
wCv2DYtxr5U_10740000,14,,,,26,0.8666666666666667,0
wCv2DYtxr5U_10800000,13,,,,8,0.26666666666666666,0
wCv2DYtxr5U_10830000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_10890000,16,,,,22,0.7333333333333333,0
wCv2DYtxr5U_10920000,14,,,,9,0.3,2
wCv2DYtxr5U_10950000,15,,,,11,0.36666666666666664,2
wCv2DYtxr5U_11010000,16,,,,24,0.8,0
wCv2DYtxr5U_11100000,16,,,,26,0.8666666666666667,0
wCv2DYtxr5U_11130000,16,,,,20,0.6666666666666666,0
wCv2DYtxr5U_11550000,16,,,,0,0.0,0
wCv2DYtxr5U_11580000,16,,,,22,0.7333333333333333,0
wCv2DYtxr5U_11760000,10,,,,8,0.26666666666666666,0
wCv2DYtxr5U_11790000,15,,,,3,0.1,2
wCv2DYtxr5U_11820000,16,,,,18,0.6,0
wCv2DYtxr5U_11940000,14,,,,24,0.8,0
wCv2DYtxr5U_11970000,13,,,,28,0.9333333333333333,0
wCv2DYtxr5U_12000000,14,,,,20,0.6666666666666666,0
wCv2DYtxr5U_12060000,10,,,,28,0.9333333333333333,0
wCv2DYtxr5U_12120000,9,,,,10,0.3333333333333333,6
wCv2DYtxr5U_12150000,8,,,,28,0.9333333333333333,0
wCv2DYtxr5U_12210000,8,,,,23,0.7666666666666667,18
wCv2DYtxr5U_1290000,9,,,,18,0.6,0
wCv2DYtxr5U_2490000,15,,,,16,0.5333333333333333,0
wCv2DYtxr5U_2520000,16,,,,10,0.3333333333333333,0
wCv2DYtxr5U_2550000,13,,,,13,0.43333333333333335,2
wCv2DYtxr5U_2580000,16,,,,24,0.8,0
wCv2DYtxr5U_2610000,16,,,,24,0.8,0
wCv2DYtxr5U_2640000,12,,,,15,0.5,2
wCv2DYtxr5U_2670000,15,,,,18,0.6,4
wCv2DYtxr5U_2730000,12,,,,20,0.6666666666666666,0
wCv2DYtxr5U_2850000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_2910000,15,,,,28,0.9333333333333333,0
wCv2DYtxr5U_2940000,7,,,,24,0.8,0
wCv2DYtxr5U_2970000,15,,,,28,0.9333333333333333,0
wCv2DYtxr5U_3000000,16,,,,24,0.8,0
wCv2DYtxr5U_3030000,13,,,,8,0.26666666666666666,0
wCv2DYtxr5U_3060000,6,,,,18,0.6,0
wCv2DYtxr5U_3120000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_3180000,16,,,,20,0.6666666666666666,0
wCv2DYtxr5U_3210000,14,,,,24,0.8,0
wCv2DYtxr5U_3300000,9,,,,14,0.4666666666666667,0
wCv2DYtxr5U_3390000,15,,,,20,0.6666666666666666,0
wCv2DYtxr5U_3420000,15,,,,28,0.9333333333333333,0
wCv2DYtxr5U_3450000,11,,,,18,0.6,0
wCv2DYtxr5U_3480000,12,,,,18,0.6,4
wCv2DYtxr5U_3540000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_3570000,15,,,,22,0.7333333333333333,0
wCv2DYtxr5U_3660000,16,,,,22,0.7333333333333333,0
wCv2DYtxr5U_3690000,7,,,,8,0.26666666666666666,0
wCv2DYtxr5U_3780000,16,,,,24,0.8,0
wCv2DYtxr5U_3810000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_3840000,10,,,,6,0.2,0
wCv2DYtxr5U_3870000,14,,,,17,0.5666666666666667,2
wCv2DYtxr5U_3900000,12,,,,15,0.5,2
wCv2DYtxr5U_3960000,11,,,,24,0.8,0
wCv2DYtxr5U_3990000,14,,,,18,0.6,0
wCv2DYtxr5U_4020000,10,,,,22,0.7333333333333333,0
wCv2DYtxr5U_4050000,13,,,,0,0.0,0
wCv2DYtxr5U_4110000,8,,,,8,0.26666666666666666,0
wCv2DYtxr5U_4140000,15,,,,17,0.5666666666666667,2
wCv2DYtxr5U_4170000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_4200000,16,,,,18,0.6,0
wCv2DYtxr5U_4230000,15,,,,28,0.9333333333333333,0
wCv2DYtxr5U_4260000,6,,,,22,0.7333333333333333,0
wCv2DYtxr5U_4320000,10,,,,12,0.4,0
wCv2DYtxr5U_4350000,11,,,,18,0.6,0
wCv2DYtxr5U_4380000,15,,,,26,0.8666666666666667,0
wCv2DYtxr5U_4410000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_4440000,16,,,,7,0.23333333333333334,2
wCv2DYtxr5U_4500000,12,,,,28,0.9333333333333333,0
wCv2DYtxr5U_4620000,16,,,,13,0.43333333333333335,2
wCv2DYtxr5U_4650000,15,,,,25,0.8333333333333334,2
wCv2DYtxr5U_4680000,16,,,,26,0.8666666666666667,0
wCv2DYtxr5U_4710000,11,,,,0,0.0,0
wCv2DYtxr5U_4740000,16,,,,16,0.5333333333333333,0
wCv2DYtxr5U_4770000,15,,,,18,0.6,0
wCv2DYtxr5U_4830000,11,,,,21,0.7,2
wCv2DYtxr5U_4860000,15,,,,18,0.6,0
wCv2DYtxr5U_4920000,11,,,,24,0.8,0
wCv2DYtxr5U_4950000,9,,,,28,0.9333333333333333,0
wCv2DYtxr5U_4980000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_5010000,16,,,,15,0.5,2
wCv2DYtxr5U_5040000,16,,,,18,0.6,0
wCv2DYtxr5U_5100000,16,,,,0,0.0,0
wCv2DYtxr5U_5130000,14,,,,20,0.6666666666666666,0
wCv2DYtxr5U_5160000,12,,,,24,0.8,0
wCv2DYtxr5U_5190000,9,,,,14,0.4666666666666667,0
wCv2DYtxr5U_5250000,9,,,,3,0.1,2
wCv2DYtxr5U_5280000,15,,,,23,0.7666666666666667,4
wCv2DYtxr5U_5310000,13,,,,18,0.6,0
wCv2DYtxr5U_5340000,13,,,,6,0.2,0
wCv2DYtxr5U_6210000,10,,,,22,0.7333333333333333,0
wCv2DYtxr5U_6240000,8,,,,2,0.06666666666666667,4
wCv2DYtxr5U_6270000,12,,,,24,0.8,0
wCv2DYtxr5U_6300000,13,,,,2,0.06666666666666667,0
wCv2DYtxr5U_6360000,10,,,,28,0.9333333333333333,0
wCv2DYtxr5U_6390000,15,,,,9,0.3,4
wCv2DYtxr5U_6510000,11,,,,17,0.5666666666666667,2
wCv2DYtxr5U_6540000,9,,,,14,0.4666666666666667,0
wCv2DYtxr5U_6570000,7,,,,21,0.7,18
wCv2DYtxr5U_6600000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_6630000,10,,,,28,0.9333333333333333,0
wCv2DYtxr5U_6720000,14,,,,28,0.9333333333333333,0
wCv2DYtxr5U_6780000,8,,,,24,0.8,0
wCv2DYtxr5U_6810000,14,,,,15,0.5,2
wCv2DYtxr5U_6840000,13,,,,24,0.8,0
wCv2DYtxr5U_6870000,11,,,,28,0.9333333333333333,0
wCv2DYtxr5U_6900000,13,,,,4,0.13333333333333333,0
wCv2DYtxr5U_6930000,12,,,,20,0.6666666666666666,0
wCv2DYtxr5U_6990000,13,,,,24,0.8,0
wCv2DYtxr5U_7020000,12,,,,8,0.26666666666666666,0
wCv2DYtxr5U_7050000,14,,,,2,0.06666666666666667,0
wCv2DYtxr5U_7080000,13,,,,22,0.7333333333333333,0
wCv2DYtxr5U_7110000,15,,,,18,0.6,0
wCv2DYtxr5U_7140000,13,,,,22,0.7333333333333333,0
wCv2DYtxr5U_7170000,11,,,,0,0.0,0
wCv2DYtxr5U_7200000,15,,,,0,0.0,0
wCv2DYtxr5U_7230000,14,,,,10,0.3333333333333333,0
wCv2DYtxr5U_7260000,12,,,,17,0.5666666666666667,2
wCv2DYtxr5U_7290000,11,,,,17,0.5666666666666667,2
wCv2DYtxr5U_7350000,11,,,,15,0.5,2
wCv2DYtxr5U_7440000,10,,,,25,0.8333333333333334,12
wCv2DYtxr5U_7500000,7,,,,28,0.9333333333333333,0
wCv2DYtxr5U_7530000,16,,,,6,0.2,0
wCv2DYtxr5U_7590000,16,,,,24,0.8,0
wCv2DYtxr5U_7620000,11,,,,18,0.6,0
wCv2DYtxr5U_7650000,16,,,,20,0.6666666666666666,0
wCv2DYtxr5U_7740000,9,,,,16,0.5333333333333333,0
wCv2DYtxr5U_7770000,10,,,,10,0.3333333333333333,0
wCv2DYtxr5U_7800000,16,,,,8,0.26666666666666666,0
wCv2DYtxr5U_7830000,14,,,,0,0.0,0
wCv2DYtxr5U_7860000,7,,,,4,0.13333333333333333,0
wCv2DYtxr5U_7920000,16,,,,24,0.8,0
wCv2DYtxr5U_7980000,14,,,,22,0.7333333333333333,0
wCv2DYtxr5U_8070000,12,,,,7,0.23333333333333334,2
wCv2DYtxr5U_8160000,15,,,,14,0.4666666666666667,0
wCv2DYtxr5U_8190000,14,,,,22,0.7333333333333333,0
wCv2DYtxr5U_8220000,14,,,,23,0.7666666666666667,6
wCv2DYtxr5U_8250000,16,,,,18,0.6,0
wCv2DYtxr5U_8310000,11,,,,11,0.36666666666666664,2
wCv2DYtxr5U_8340000,16,,,,5,0.16666666666666666,2
wCv2DYtxr5U_8370000,10,,,,13,0.43333333333333335,2
wCv2DYtxr5U_8460000,16,,,,26,0.8666666666666667,0
wCv2DYtxr5U_8520000,14,,,,24,0.8,0
wCv2DYtxr5U_8580000,16,,,,22,0.7333333333333333,0
wCv2DYtxr5U_8610000,7,,,,8,0.26666666666666666,0
wCv2DYtxr5U_8670000,10,,,,18,0.6,0
wCv2DYtxr5U_8700000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_8730000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_8790000,13,,,,20,0.6666666666666666,0
wCv2DYtxr5U_8820000,11,,,,28,0.9333333333333333,0
wCv2DYtxr5U_8850000,10,,,,28,0.9333333333333333,0
wCv2DYtxr5U_8880000,10,,,,5,0.16666666666666666,2
wCv2DYtxr5U_8970000,16,,,,28,0.9333333333333333,0
wCv2DYtxr5U_9000000,13,,,,24,0.8,0
wCv2DYtxr5U_9030000,12,,,,6,0.2,0
wCv2DYtxr5U_9060000,7,,,,10,0.3333333333333333,0
wCv2DYtxr5U_9090000,9,,,,6,0.2,0
wCv2DYtxr5U_9120000,13,,,,28,0.9333333333333333,0
wCv2DYtxr5U_9870000,14,,,,28,0.9333333333333333,0
wCv2DYtxr5U_9900000,13,,,,8,0.26666666666666666,0
wCv2DYtxr5U_9930000,14,,,,24,0.8,0
wCv2DYtxr5U_9960000,16,,,,23,0.7666666666666667,2
wCv2DYtxr5U_9990000,9,,,,14,0.4666666666666667,0
